id_usuario;edad;nacionalidad;origen;tipo_turista_preferido;compañia_viaje;frecuencia_viaje;restricciones_movilidad;presupuesto_estimado;sitios_visitados;calificacion_sitios_previos;tiempo_estancia_promedio
U00319;18;Colombia;Pereira;relax_fotografía;amigos;1;ninguna;162270;28;4.0;123
U00320;63;Colombia;Tunja;naturaleza;solo;4;ninguna;187834;19;4.7;341
U00321;43;Colombia;Tunja;naturaleza;familia;1;ninguna;149831;12;4.2;80
U00322;31;Colombia;Villavicencio;gastronómico;familia;1;ninguna;120471;25;4.6;247
U00323;22;Colombia;Bucaramanga;aventura;solo;1;ninguna;355789;26;4.7;74
U00324;54;Colombia;Pasto;naturaleza;pareja;1;ninguna;316721;36;3.7;50
U00325;47;Colombia;Pasto;cultural;pareja;3;ninguna;128987;20;4.7;284
U00326;58;Colombia;Pereira;aventura;solo;3;ninguna;328325;19;4.3;320
U00327;37;Colombia;Barranquilla;aventura;pareja;2;leve;170590;34;3.7;208
U00328;24;Colombia;Cali;aventura;amigos;2;ninguna;431424;36;5.0;268
U00329;59;Colombia;Bogotá;aventura;pareja;1;ninguna;261529;17;4.7;32
U00330;23;Colombia;Medellín;gastronómico;familia;1;ninguna;162007;33;5.0;225
U00331;28;Colombia;Cali;relax_fotografía;familia;4;ninguna;260035;2;3.2;212
U00332;41;Colombia;Pereira;gastronómico;pareja;1;ninguna;265253;34;4.1;329
U00333;60;Colombia;Cali;cultural;solo;1;ninguna;383525;5;4.3;313
U00334;56;Colombia;Tunja;aventura;pareja;1;ninguna;346185;39;4.2;143
U00335;63;Colombia;Manizales;aventura;familia;1;ninguna;317417;21;4.4;226
U00336;46;México;Extranjero;aventura;amigos;4;ninguna;182580;32;5.0;330
U00337;48;Colombia;Cúcuta;cultural;pareja;2;ninguna;240724;33;3.9;304
U00338;50;Colombia;Cúcuta;aventura;pareja;1;ninguna;264805;19;4.9;164
U00339;18;Colombia;Neiva;naturaleza;pareja;2;ninguna;80000;29;4.3;151
U00340;45;Colombia;Neiva;cultural;amigos;3;ninguna;166022;4;3.4;318
U00341;59;Colombia;Barranquilla;naturaleza;familia;2;ninguna;209672;15;4.1;65
U00342;43;Colombia;Cali;cultural;amigos;1;ninguna;359575;4;4.6;134
U00343;46;Colombia;Villavicencio;relax_fotografía;familia;2;ninguna;201673;33;4.0;52
U00344;32;Colombia;Neiva;cultural;solo;2;leve;80000;15;4.3;206
U00345;18;Colombia;Bogotá;cultural;amigos;2;ninguna;80000;17;4.2;69
U00346;38;Colombia;Cali;gastronómico;solo;3;ninguna;187117;7;4.5;248
U00347;56;Francia;Extranjero;aventura;familia;1;ninguna;270319;20;3.5;222
U00348;52;Colombia;Pasto;cultural;amigos;2;ninguna;152838;17;3.6;248
U00349;64;Colombia;Barranquilla;naturaleza;familia;2;ninguna;185543;24;4.5;235
U00350;51;Colombia;Bogotá;naturaleza;pareja;2;ninguna;141633;17;4.4;321
U00351;66;Colombia;Bucaramanga;naturaleza;amigos;3;ninguna;357831;2;4.5;238
U00352;38;Colombia;Neiva;naturaleza;amigos;3;ninguna;172486;20;4.6;315
U00353;47;Colombia;Pereira;aventura;pareja;2;ninguna;195815;26;3.6;73
U00354;51;Colombia;Pasto;gastronómico;pareja;1;ninguna;311568;19;4.9;41
U00355;64;Canadá;Extranjero;gastronómico;familia;2;ninguna;262174;28;4.0;55
U00356;38;Colombia;Pereira;relax_fotografía;pareja;1;ninguna;305212;36;3.7;253
U00357;61;Colombia;Bucaramanga;gastronómico;familia;4;ninguna;303885;16;4.0;220
U00358;62;España;Extranjero;cultural;solo;1;leve;289773;20;4.3;298
U00359;48;Colombia;Manizales;naturaleza;pareja;2;ninguna;80000;30;4.3;99
U00360;21;Colombia;Bucaramanga;cultural;amigos;3;ninguna;193638;8;4.3;316
U00361;52;Perú;Extranjero;gastronómico;familia;4;ninguna;256236;33;4.0;317
U00362;69;Colombia;Pasto;cultural;amigos;3;ninguna;198616;28;4.2;81
U00363;35;Colombia;Cúcuta;relax_fotografía;pareja;1;ninguna;252247;14;3.5;350
U00364;38;Colombia;Cali;cultural;familia;2;ninguna;301312;19;4.3;110
U00365;67;Colombia;Bucaramanga;relax_fotografía;familia;4;ninguna;158935;32;4.8;266
U00366;38;España;Extranjero;cultural;pareja;3;ninguna;209288;1;4.5;347
U00367;22;Colombia;Manizales;aventura;solo;2;ninguna;326041;2;3.8;219
U00368;45;Colombia;Tunja;cultural;familia;2;ninguna;229303;6;3.8;36
U00369;55;Colombia;Neiva;relax_fotografía;familia;3;ninguna;251497;8;4.5;217
U00370;39;Colombia;Manizales;naturaleza;pareja;4;ninguna;238915;9;4.9;92
U00371;38;Colombia;Barranquilla;cultural;solo;3;ninguna;296695;8;4.7;57
U00372;23;Colombia;Medellín;naturaleza;pareja;3;ninguna;221884;25;4.2;220
U00373;42;Brasil;Extranjero;gastronómico;pareja;1;ninguna;241517;12;4.2;209
U00374;49;Estados Unidos;Extranjero;cultural;solo;1;ninguna;289702;25;4.1;205
U00375;18;Colombia;Cúcuta;cultural;pareja;1;ninguna;117331;28;4.6;147
U00376;29;Colombia;Tunja;naturaleza;amigos;1;ninguna;152538;13;4.0;78
U00377;47;Colombia;Bucaramanga;relax_fotografía;amigos;1;ninguna;184635;23;3.9;172
U00378;43;Colombia;Ibagué;naturaleza;pareja;1;ninguna;80000;24;4.3;256
U00379;37;Colombia;Tunja;aventura;pareja;3;ninguna;253973;20;4.0;237
U00380;63;Colombia;Villavicencio;cultural;familia;1;ninguna;255147;21;4.2;111
U00381;54;Ecuador;Extranjero;naturaleza;pareja;2;ninguna;233957;23;4.2;86
U00382;52;Colombia;Barranquilla;cultural;pareja;2;ninguna;250060;9;4.6;32
U00383;45;Argentina;Extranjero;cultural;solo;1;ninguna;186964;3;4.2;315
U00384;38;Colombia;Cúcuta;aventura;pareja;3;ninguna;315746;9;4.0;127
U00385;62;Canadá;Extranjero;naturaleza;solo;3;ninguna;291461;27;4.5;333
U00386;53;Colombia;Tunja;aventura;familia;3;ninguna;376437;25;4.5;131
U00387;50;Colombia;Cartagena;cultural;solo;1;ninguna;224336;12;3.8;56
U00388;56;Colombia;Manizales;naturaleza;pareja;2;ninguna;278440;6;4.1;154
U00389;45;Colombia;Manizales;relax_fotografía;pareja;2;ninguna;274009;37;4.7;166
U00390;59;Colombia;Pasto;cultural;amigos;3;ninguna;306370;6;3.6;202
U00391;21;Colombia;Barranquilla;aventura;familia;1;ninguna;246215;16;3.8;69
U00392;24;Colombia;Cartagena;cultural;pareja;2;ninguna;173065;26;4.2;31
U00393;21;Estados Unidos;Extranjero;cultural;familia;3;ninguna;266892;12;4.7;187
U00394;30;Colombia;Ibagué;aventura;pareja;3;ninguna;166697;16;4.5;37
U00395;65;Colombia;Pasto;cultural;pareja;1;ninguna;201777;32;4.1;183
U00396;63;Colombia;Barranquilla;naturaleza;familia;1;ninguna;369955;9;3.0;53
U00397;52;Colombia;Pereira;relax_fotografía;amigos;2;ninguna;239121;25;4.5;189
U00398;29;Colombia;Ibagué;cultural;familia;1;ninguna;137106;32;3.9;41
U00399;21;España;Extranjero;gastronómico;pareja;1;ninguna;123159;2;3.2;197
U00400;55;Colombia;Ibagué;cultural;solo;3;ninguna;221580;23;4.5;243
U00401;59;México;Extranjero;naturaleza;familia;1;ninguna;236355;1;4.5;154
U00402;41;Colombia;Pereira;cultural;pareja;3;ninguna;209438;4;4.3;217
U00403;22;Colombia;Cali;cultural;pareja;2;ninguna;290668;6;4.4;309
U00404;69;México;Extranjero;aventura;amigos;2;ninguna;184327;1;4.4;245
U00405;39;Colombia;Cúcuta;relax_fotografía;solo;1;ninguna;272900;15;4.4;73
U00406;53;España;Extranjero;gastronómico;solo;2;ninguna;196006;31;4.0;38
U00407;36;Colombia;Bucaramanga;naturaleza;familia;4;ninguna;173442;0;3.9;163
U00408;51;Colombia;Pereira;relax_fotografía;familia;2;ninguna;355548;7;4.0;217
U00409;22;Colombia;Cúcuta;naturaleza;pareja;2;ninguna;202675;15;4.3;72
U00410;34;Colombia;Cali;naturaleza;familia;3;ninguna;212528;21;4.2;85
U00411;47;Colombia;Cali;gastronómico;pareja;1;ninguna;184845;26;4.2;223
U00412;41;Colombia;Bucaramanga;relax_fotografía;familia;2;ninguna;80000;2;4.8;50
U00413;57;Colombia;Cali;gastronómico;amigos;1;ninguna;171710;38;4.2;233
U00414;22;Colombia;Barranquilla;aventura;pareja;2;ninguna;365937;15;3.3;107
U00415;56;Colombia;Medellín;aventura;familia;2;silla_ruedas;276427;27;4.0;347
U00416;19;Colombia;Bucaramanga;naturaleza;familia;3;ninguna;80000;12;5.0;213
U00417;37;Colombia;Cali;aventura;pareja;3;ninguna;227274;3;4.2;312
U00418;20;México;Extranjero;naturaleza;solo;3;ninguna;134752;26;4.3;68
U00419;62;Colombia;Neiva;aventura;pareja;2;ninguna;302325;0;3.0;130
U00420;56;Colombia;Villavicencio;relax_fotografía;amigos;2;ninguna;196837;20;3.9;309
U00421;62;Colombia;Ibagué;aventura;familia;4;ninguna;189417;18;4.0;92
U00422;66;Colombia;Manizales;naturaleza;solo;1;ninguna;266541;17;4.0;146
U00423;25;España;Extranjero;cultural;pareja;3;ninguna;139293;27;4.2;271
U00424;43;Colombia;Pasto;naturaleza;pareja;4;ninguna;345976;38;5.0;167
U00425;18;Colombia;Manizales;gastronómico;pareja;1;silla_ruedas;332120;6;3.9;265
U00426;42;Colombia;Barranquilla;gastronómico;amigos;1;ninguna;180630;3;3.9;250
U00427;36;Colombia;Tunja;cultural;pareja;2;ninguna;83037;28;3.9;137
U00428;22;Colombia;Barranquilla;naturaleza;pareja;3;ninguna;231347;18;4.0;312
U00429;21;Colombia;Barranquilla;naturaleza;solo;3;ninguna;270776;36;4.1;352
U00430;65;Colombia;Tunja;naturaleza;solo;2;ninguna;171832;38;4.0;124
U00431;59;Colombia;Manizales;cultural;amigos;1;ninguna;227084;7;3.7;165
U00432;65;Colombia;Tunja;gastronómico;pareja;1;ninguna;137067;17;4.0;166
U00433;49;Colombia;Pasto;aventura;amigos;2;ninguna;324871;18;4.2;262
U00434;58;Colombia;Pasto;naturaleza;amigos;3;ninguna;264718;34;4.2;38
U00435;23;Chile;Extranjero;relax_fotografía;solo;4;ninguna;313621;17;4.3;275
U00436;49;Colombia;Cúcuta;cultural;amigos;2;ninguna;292374;11;4.2;281
U00437;44;México;Extranjero;naturaleza;pareja;1;ninguna;252892;7;5.0;86
U00438;46;Colombia;Barranquilla;relax_fotografía;solo;4;ninguna;336665;28;3.7;41
U00439;35;Colombia;Pasto;cultural;solo;2;ninguna;80000;32;4.0;189
U00440;24;Colombia;Neiva;relax_fotografía;pareja;2;ninguna;146602;36;4.7;213
U00441;23;Colombia;Cúcuta;cultural;amigos;2;ninguna;342967;27;4.5;257
U00442;27;Canadá;Extranjero;aventura;solo;2;ninguna;215672;7;4.2;72
U00443;42;Colombia;Medellín;gastronómico;amigos;2;ninguna;209036;33;4.5;129
U00444;36;Argentina;Extranjero;aventura;pareja;1;leve;197075;10;3.9;148
U00445;28;Francia;Extranjero;cultural;pareja;4;ninguna;183954;38;4.3;308
U00446;65;Colombia;Cali;relax_fotografía;amigos;3;ninguna;106867;7;4.7;254
U00447;62;Colombia;Bogotá;cultural;pareja;1;ninguna;139629;37;3.7;253
U00448;36;Colombia;Pasto;aventura;pareja;2;ninguna;424250;6;4.3;167
U00449;20;Colombia;Manizales;cultural;pareja;1;ninguna;238558;29;3.7;36
U00450;29;Colombia;Cúcuta;cultural;solo;2;ninguna;168730;32;5.0;130
U00451;55;México;Extranjero;cultural;solo;1;ninguna;296022;7;4.2;76
U00452;28;Colombia;Neiva;cultural;familia;1;ninguna;203595;23;3.7;179
U00453;63;Colombia;Ibagué;naturaleza;amigos;3;ninguna;145038;10;4.2;300
U00454;29;Colombia;Cúcuta;cultural;pareja;3;ninguna;161237;2;4.3;256
U00455;57;Colombia;Bucaramanga;aventura;pareja;2;ninguna;192424;33;4.2;353
U00456;42;México;Extranjero;aventura;pareja;2;ninguna;299297;13;3.4;175
U00457;23;Colombia;Cali;cultural;solo;1;ninguna;271928;0;4.3;128
U00458;18;Colombia;Villavicencio;naturaleza;familia;1;ninguna;193300;24;4.3;292
U00459;27;Colombia;Tunja;aventura;pareja;1;ninguna;351643;20;4.8;113
U00460;52;Colombia;Pasto;cultural;familia;1;ninguna;261949;35;4.5;122
U00461;29;Canadá;Extranjero;cultural;amigos;3;ninguna;231109;20;4.9;199
U00462;63;Colombia;Cúcuta;naturaleza;solo;1;ninguna;282308;5;4.6;219
U00463;69;Perú;Extranjero;naturaleza;pareja;1;ninguna;251050;17;4.4;149
U00464;60;Colombia;Medellín;aventura;pareja;2;ninguna;158895;2;4.8;91
U00465;53;Colombia;Cali;cultural;familia;1;ninguna;325353;0;4.2;283
U00466;19;Colombia;Cúcuta;aventura;familia;2;ninguna;287278;15;3.3;243
U00467;32;Colombia;Tunja;cultural;pareja;1;ninguna;172532;33;3.3;65
U00468;68;Colombia;Cali;relax_fotografía;pareja;1;ninguna;194534;11;4.2;172
U00469;47;Colombia;Medellín;naturaleza;pareja;4;ninguna;144669;39;4.9;267
U00470;42;Colombia;Pereira;gastronómico;pareja;1;ninguna;132671;7;3.7;219
U00471;24;Colombia;Tunja;cultural;solo;2;ninguna;182854;17;4.3;345
U00472;26;Brasil;Extranjero;cultural;solo;4;ninguna;112559;23;4.7;189
U00473;20;Colombia;Ibagué;naturaleza;pareja;3;ninguna;303656;30;4.4;232
U00474;33;Colombia;Manizales;relax_fotografía;familia;1;ninguna;221202;27;4.2;266
U00475;49;Colombia;Neiva;aventura;pareja;1;ninguna;220949;4;4.5;350
U00476;28;Colombia;Bogotá;aventura;familia;2;ninguna;200439;14;3.9;317
U00477;30;Colombia;Cúcuta;cultural;solo;3;ninguna;285984;21;4.1;265
U00478;52;Colombia;Villavicencio;cultural;familia;1;ninguna;189958;37;4.8;283
U00479;33;Colombia;Cúcuta;cultural;pareja;2;ninguna;119192;37;3.9;243
U00480;37;Colombia;Ibagué;aventura;amigos;3;ninguna;225794;39;4.2;242
U00481;22;Colombia;Neiva;cultural;familia;2;ninguna;281167;13;3.1;308
U00482;65;Colombia;Bogotá;cultural;pareja;1;ninguna;252814;13;4.4;218
U00483;53;Colombia;Cali;cultural;pareja;1;ninguna;152945;11;4.1;305
U00484;43;Canadá;Extranjero;naturaleza;solo;3;ninguna;86129;25;4.6;201
U00485;40;Canadá;Extranjero;naturaleza;solo;1;ninguna;150395;20;3.9;324
U00486;43;Colombia;Tunja;gastronómico;familia;1;ninguna;332383;27;4.4;103
U00487;64;Colombia;Manizales;naturaleza;amigos;4;ninguna;144484;39;4.5;74
U00488;27;Colombia;Tunja;cultural;amigos;2;ninguna;224064;10;4.2;61
U00489;63;Colombia;Bucaramanga;naturaleza;pareja;1;ninguna;154518;5;4.2;351
U00490;32;Colombia;Ibagué;naturaleza;familia;1;ninguna;80000;15;4.0;304
U00491;64;Colombia;Medellín;naturaleza;amigos;3;ninguna;304531;36;5.0;249
U00492;31;Colombia;Pereira;relax_fotografía;pareja;1;ninguna;268161;38;3.6;215
U00493;38;Colombia;Pasto;aventura;pareja;2;ninguna;215133;29;4.4;32
U00494;27;Colombia;Cali;relax_fotografía;pareja;1;ninguna;288385;14;3.5;207
U00495;23;España;Extranjero;naturaleza;pareja;4;ninguna;164135;25;4.7;218
U00496;46;Colombia;Cartagena;cultural;pareja;2;ninguna;363212;14;4.2;87
U00497;52;Colombia;Ibagué;aventura;pareja;4;ninguna;267555;14;4.3;215
U00498;30;Colombia;Pereira;aventura;pareja;4;ninguna;188822;33;3.6;82
U00499;53;Colombia;Medellín;gastronómico;familia;1;ninguna;210988;25;4.5;242
U00500;48;Colombia;Cartagena;cultural;pareja;4;ninguna;206811;13;4.6;104
U00501;52;Colombia;Villavicencio;aventura;amigos;3;ninguna;194843;12;4.7;126
U00502;52;Perú;Extranjero;relax_fotografía;solo;3;ninguna;121718;13;4.3;208
U00503;36;Colombia;Ibagué;naturaleza;amigos;2;ninguna;106098;16;4.3;334
U00504;64;Colombia;Bucaramanga;naturaleza;amigos;2;ninguna;123443;10;3.5;71
U00505;28;Colombia;Tunja;gastronómico;pareja;3;ninguna;279012;28;4.1;30
U00506;61;Colombia;Cartagena;naturaleza;amigos;2;ninguna;245263;14;4.2;106
U00507;18;Colombia;Bucaramanga;cultural;familia;1;ninguna;178500;9;3.2;148
U00508;63;Colombia;Bogotá;cultural;familia;1;ninguna;247504;16;3.9;177
U00509;57;Colombia;Tunja;naturaleza;familia;2;leve;261635;4;3.7;230
U00510;39;Colombia;Pereira;naturaleza;familia;3;ninguna;205951;8;4.8;70
U00511;49;Colombia;Tunja;relax_fotografía;familia;1;ninguna;83206;7;4.5;177
U00512;24;Colombia;Bucaramanga;naturaleza;amigos;1;ninguna;262448;17;4.1;142
U00513;20;Colombia;Bucaramanga;gastronómico;amigos;2;ninguna;163930;26;5.0;190
U00514;63;Colombia;Cali;aventura;pareja;1;ninguna;234698;35;3.9;354
U00515;30;Colombia;Pereira;cultural;familia;3;ninguna;281902;2;4.7;343
U00516;39;Colombia;Manizales;cultural;pareja;4;ninguna;154086;13;3.4;272
U00517;34;Colombia;Cúcuta;naturaleza;pareja;1;ninguna;239445;23;4.5;51
U00518;68;Colombia;Tunja;cultural;familia;3;ninguna;268376;7;4.5;93
U00519;69;Colombia;Villavicencio;aventura;pareja;3;leve;283140;18;3.5;108
U00520;18;Colombia;Cúcuta;cultural;pareja;2;ninguna;187163;38;3.6;258
U00521;52;Colombia;Villavicencio;cultural;familia;2;leve;265249;18;4.4;211
U00522;59;Colombia;Neiva;cultural;familia;1;ninguna;148442;26;5.0;344
U00523;27;Colombia;Bucaramanga;aventura;pareja;3;ninguna;200634;34;4.4;263
U00524;32;Colombia;Cali;cultural;familia;2;ninguna;209762;10;4.6;130
U00525;51;Colombia;Pereira;relax_fotografía;pareja;3;ninguna;265769;9;3.8;85
U00526;43;Estados Unidos;Extranjero;cultural;familia;3;ninguna;403721;27;4.5;74
U00527;32;Colombia;Cartagena;naturaleza;pareja;1;ninguna;271852;28;4.2;106
U00528;43;Colombia;Cúcuta;aventura;amigos;1;ninguna;361103;30;3.6;133
U00529;55;Colombia;Ibagué;cultural;familia;1;ninguna;220949;23;5.0;66
U00530;21;Colombia;Villavicencio;cultural;solo;2;ninguna;206495;1;3.8;56
U00531;25;Colombia;Bucaramanga;aventura;pareja;4;ninguna;212637;16;4.0;148
U00532;60;Colombia;Villavicencio;cultural;amigos;2;ninguna;119378;20;3.8;243
U00533;22;Colombia;Villavicencio;gastronómico;familia;3;ninguna;111424;32;4.8;181
U00534;54;Colombia;Cali;aventura;amigos;2;ninguna;208339;28;4.8;291
U00535;52;Colombia;Barranquilla;aventura;pareja;3;ninguna;205069;21;4.2;113
U00536;24;España;Extranjero;aventura;familia;2;ninguna;219385;4;4.0;84
U00537;36;Colombia;Tunja;cultural;familia;2;silla_ruedas;281188;9;3.7;195
U00538;55;Colombia;Neiva;gastronómico;solo;3;ninguna;80000;20;4.2;45
U00539;29;Colombia;Cartagena;relax_fotografía;familia;1;ninguna;132277;37;4.7;113
U00540;52;Colombia;Pasto;relax_fotografía;pareja;1;ninguna;304678;5;4.5;198
U00541;24;Chile;Extranjero;cultural;pareja;2;leve;253462;19;4.0;293
U00542;21;Colombia;Barranquilla;naturaleza;amigos;3;ninguna;151906;18;3.8;72
U00543;39;Colombia;Pasto;cultural;amigos;3;ninguna;170209;8;4.6;226
U00544;61;Estados Unidos;Extranjero;cultural;solo;2;ninguna;383547;34;4.1;67
U00545;22;Colombia;Manizales;aventura;solo;2;ninguna;244857;33;4.0;36
U00546;38;Colombia;Manizales;cultural;pareja;1;ninguna;352096;13;4.3;241
U00547;21;Ecuador;Extranjero;aventura;pareja;2;ninguna;331365;36;4.4;304
U00548;25;Colombia;Bucaramanga;aventura;solo;3;ninguna;202394;14;4.4;312
U00549;69;Alemania;Extranjero;aventura;solo;1;ninguna;80000;24;4.1;46
U00550;22;Colombia;Barranquilla;cultural;familia;4;ninguna;233291;14;4.4;93
U00551;61;Colombia;Villavicencio;cultural;solo;4;ninguna;366674;0;4.5;329
U00552;34;Colombia;Medellín;relax_fotografía;pareja;1;ninguna;286830;20;4.5;169
U00553;40;Colombia;Bucaramanga;cultural;familia;3;ninguna;227484;1;3.9;45
U00554;47;Colombia;Bucaramanga;cultural;pareja;2;ninguna;114637;11;4.6;236
U00555;66;Colombia;Villavicencio;naturaleza;pareja;1;ninguna;195269;25;4.8;179
U00556;18;Colombia;Medellín;cultural;familia;2;ninguna;157025;33;4.6;203
U00557;64;Colombia;Ibagué;cultural;amigos;3;ninguna;256105;35;4.6;41
U00558;20;Colombia;Cartagena;gastronómico;amigos;2;ninguna;257245;8;4.9;341
U00559;34;Colombia;Manizales;cultural;pareja;2;ninguna;230549;36;3.9;326
U00560;54;Colombia;Medellín;aventura;pareja;4;ninguna;369742;31;3.7;100
U00561;66;Colombia;Neiva;naturaleza;amigos;2;ninguna;202036;9;4.5;97
U00562;39;Colombia;Pereira;gastronómico;solo;3;ninguna;427324;28;3.6;317
U00563;18;Colombia;Medellín;cultural;pareja;2;silla_ruedas;247311;38;4.0;164
U00564;22;Colombia;Pereira;relax_fotografía;solo;2;ninguna;178114;23;4.0;259
U00565;35;México;Extranjero;cultural;amigos;2;ninguna;206519;15;4.3;226
U00566;52;Colombia;Manizales;cultural;solo;2;ninguna;174333;6;4.7;48
U00567;22;Colombia;Tunja;naturaleza;pareja;3;ninguna;111372;35;3.7;281
U00568;49;Brasil;Extranjero;naturaleza;pareja;1;leve;284967;5;4.4;312
U00569;20;Argentina;Extranjero;naturaleza;solo;4;ninguna;252516;33;4.3;218
U00570;52;Ecuador;Extranjero;gastronómico;amigos;3;ninguna;270355;28;4.1;106
U00571;64;Colombia;Medellín;relax_fotografía;familia;2;ninguna;213242;34;5.0;181
U00572;20;Colombia;Pereira;naturaleza;pareja;3;ninguna;249240;17;4.5;319
U00573;69;Colombia;Pasto;gastronómico;familia;2;ninguna;224841;24;4.9;52
U00574;44;Colombia;Medellín;cultural;pareja;2;ninguna;190092;14;4.3;59
U00575;28;Colombia;Cali;naturaleza;solo;1;ninguna;344629;25;3.7;49
U00576;29;Argentina;Extranjero;gastronómico;pareja;1;ninguna;318677;21;4.5;281
U00577;58;Colombia;Bucaramanga;gastronómico;familia;2;ninguna;193604;4;4.2;68
U00578;21;Colombia;Pereira;cultural;amigos;2;ninguna;186869;11;4.2;189
U00579;58;Alemania;Extranjero;naturaleza;solo;1;ninguna;287330;20;4.4;246
U00580;46;Colombia;Cartagena;aventura;amigos;2;ninguna;161042;3;4.1;204
U00581;64;Colombia;Bogotá;cultural;solo;2;ninguna;154736;3;4.5;121
U00582;60;Colombia;Villavicencio;gastronómico;familia;1;ninguna;295372;34;3.8;46
U00583;60;Colombia;Cali;cultural;familia;1;ninguna;342915;36;4.4;356
U00584;52;Canadá;Extranjero;gastronómico;familia;3;leve;280571;1;4.5;250
U00585;57;Argentina;Extranjero;cultural;solo;2;leve;400255;11;4.0;312
U00586;33;Colombia;Medellín;naturaleza;pareja;1;leve;232428;29;3.8;196
U00587;55;Colombia;Cali;aventura;pareja;3;ninguna;379677;36;4.9;165
U00588;23;Colombia;Ibagué;gastronómico;pareja;1;ninguna;210590;25;3.7;268
U00589;62;Colombia;Ibagué;naturaleza;familia;1;ninguna;141756;26;3.2;333
U00590;25;Colombia;Bucaramanga;cultural;solo;2;ninguna;219117;37;4.3;358
U00591;44;Colombia;Neiva;cultural;amigos;2;ninguna;80000;35;4.5;225
U00592;48;Colombia;Tunja;cultural;familia;2;ninguna;215627;36;3.8;55
U00593;30;Colombia;Villavicencio;cultural;familia;3;ninguna;312958;13;4.2;307
U00594;42;Brasil;Extranjero;relax_fotografía;solo;2;leve;80000;8;4.5;54
U00595;21;Colombia;Barranquilla;cultural;pareja;2;ninguna;226032;37;4.0;173
U00596;47;Colombia;Barranquilla;naturaleza;pareja;4;ninguna;306893;12;4.3;339
U00597;58;Colombia;Barranquilla;aventura;pareja;2;ninguna;323052;12;3.8;117
U00598;19;Colombia;Manizales;naturaleza;amigos;3;ninguna;148064;7;4.3;236
U00599;32;Colombia;Cartagena;relax_fotografía;pareja;1;leve;309365;18;4.0;266
U00600;42;Colombia;Villavicencio;aventura;pareja;4;ninguna;189874;33;5.0;328
U00601;36;Colombia;Tunja;naturaleza;familia;3;ninguna;375037;38;4.0;267
U00602;61;Colombia;Manizales;aventura;pareja;2;ninguna;286316;8;4.3;345
U00603;43;Colombia;Cúcuta;cultural;familia;2;ninguna;210542;23;4.1;183
U00604;48;Colombia;Bucaramanga;aventura;amigos;4;ninguna;148913;18;3.8;294
U00605;29;Estados Unidos;Extranjero;naturaleza;amigos;4;ninguna;131632;3;4.0;211
U00606;66;Colombia;Medellín;aventura;amigos;2;ninguna;245648;13;3.5;221
U00607;62;Colombia;Manizales;cultural;solo;1;ninguna;254392;34;4.3;268
U00608;52;Colombia;Bogotá;relax_fotografía;pareja;2;ninguna;194227;6;4.3;217
U00609;46;Colombia;Pereira;gastronómico;pareja;2;ninguna;276710;37;4.6;87
U00610;33;Colombia;Villavicencio;aventura;pareja;2;ninguna;197299;37;3.7;264
U00611;38;Colombia;Pasto;cultural;familia;2;ninguna;168995;28;4.6;200
U00612;41;Colombia;Villavicencio;cultural;pareja;2;ninguna;226582;15;3.6;113
